X,Y,OBJECTID,DATEREPORTED,INFORELIABILITY,INCIDENTREGION,DEAD,MISSING,NATIONALITIES,ORIGINREGION,MIGRANTROUTE,LOCATIONDESCRIPTION,NOFEMALE,NOMALE,NOCHILDREN,AGERANGE,SOURCE,URL,COMMENT,PUBLICVIEW,Cause_of_death,Number_of_survivors,type_location
23.271675479000066,24.197048328000051,73793,2015-09-10T22:00:00.000Z,Verified,North Africa,4,,Unknown,Unknown,,"Kufrah, Libya",,,,,Regional Mixed Migration Secretariat,,,,Sickness,,
29.94406673900005,11.54734079900004,73794,2015-09-13T22:00:00.000Z,Verified,North Africa,1,,Unknown,Unknown,,Mountain cave in Sudan,,,,,Regional Mixed Migration Secretariat,,,,"Starvation, dehydration, exposure, physical abuse",,
23.264809023000055,24.20237191700005,73795,2015-09-15T22:00:00.000Z,Verified,North Africa,6,,Unknown,Unknown,,"Kufrah, Libya",,,,,Regional Mixed Migration Secretariat,,,,Sickness,,
28.11034836500005,17.975191362000032,73796,2015-12-09T23:00:00.000Z,Verified,North Africa,2,,Unknown,Unknown,Unknown,"Sahara Desert, Sudan",,,,,Regoinal Mixed Migration Secretariat,,,,Sickness,,
29.648434302000055,24.306635326000048,73797,2015-12-08T23:00:00.000Z,Verified,North Africa,4,,unknown,Unknown,Unknown,Unspecified location in Egypt,,,,,Regional Mixed Migration Secretariat,,,,"Starvation, dehydration, physical abuse",,
31.378740151000045,21.751074047000031,73798,2015-12-06T23:00:00.000Z,Verified,North Africa,1,,Unknown,Unknown,Unknown,"Near to Wadi Halfa, Sudan",,,,,Regional Mixed Migration Secretariat,,,,Sickness,,
36.39448371800006,15.451979456000061,73799,2015-09-15T22:00:00.000Z,Verified,North Africa,4,,Unknown,Unknown,,"Kassala, Sudan",,,,,Regional Mixed Migration Secretariat,,Unknown Gender,,Physical abuse,,
33.505965825000033,14.401130797000064,73800,2015-09-19T22:00:00.000Z,Verified,North Africa,2,,Unknown,Unknown,,"Wad Madani, Sudan",,,,,Regional Mixed Migration Secretariat,,,,Starvation,,
23.311500918000036,24.197361486000034,73801,2015-09-19T22:00:00.000Z,Verified,North Africa,1,,Unknown,Unknown,,"Kufrah, Libya",,,,,Regional Mixed Migration Secretariat,,,,Starvation,,
32.902572642000052,24.100479896000024,73802,2015-09-28T22:00:00.000Z,Verified,North Africa,1,,Unknown,Unknown,,"Desert near Aswan, Egypt",,,,,Regional Mixed Migration Secretariat,,,,Sickness,,
27.93456711500005,20.382335040000044,73803,2015-10-11T22:00:00.000Z,Verified,North Africa,2,,Unknown,Unknown,,"ash-Shamaliyah, Sudan",,,,,Regional Mixed Migration Secretariat,,,,Exposure,,
35.547780729000067,23.16456880800007,73804,2015-10-11T22:00:00.000Z,Verified,North Africa,5,,Unknown,Unknown,,"Shalateen, Egypt",,,,,Regional Mixed Migration Secretariat,,,,"Suffocation, vehicle accident",,
33.513531792000038,29.709969725000064,73805,2015-11-17T23:00:00.000Z,Verified,North Africa,1,,Unknown,Unknown,Unknown,"Sinai, Egypt",,,,,Regional Mixed Migration Secretariat,,,,Vehicle accident,,
23.290901553000026,24.19642200800007,73806,2015-10-15T22:00:00.000Z,Verified,North Africa,25,,Unknown,Unknown,,"Kufrah, Libya",,,,,Regional Mixed Migration Secretariat,,,,"Sickness, shot or stabbed by smuggler",,
23.248329531000024,24.171679939000057,73807,2015-11-17T23:00:00.000Z,Verified,North Africa,1,,Unknown,Unknown,Unknown,"Kufrah, Libya",,,,,Regional Mixed Migration Secretariat,,,,Sickness,,
32.775199901000065,23.995606226000064,73808,2015-10-18T22:00:00.000Z,Verified,North Africa,2,,Unknown,Unknown,,"Desert near Aswan, Egypt",,,,,Regional Mixed Migration Secretariat,,,,"Sickness, starvation, exposure",,
33.051403056000026,23.950118705000023,73809,2015-10-19T22:00:00.000Z,Verified,North Africa,1,,Unknown,Unknown,,"Near Aswan, Egypt",,,,,Regional Mixed Migration Secretariat,,,,"Dehydration, exposure",,
23.28815497100004,24.202058771000054,73810,2015-10-19T22:00:00.000Z,Verified,North Africa,13,,Unknown,Unknown,,"Kufrah, Libya",,,,,Regional Mixed Migration Secretariat,,,,Shot or stabbed,,
29.384762427000055,17.975191362000032,73811,2015-10-19T22:00:00.000Z,Verified,North Africa,2,,Unknown,Unknown,,"Mataba, Sudan",,,,,Regional Mixed Migration Secretariat,,,,Sickness,,
20.22677158700003,30.757512366000071,73812,2015-10-20T22:00:00.000Z,Verified,North Africa,3,,Unknown,Unknown,,"Ajdabiya, Libya",,,,,Regional Mixed Migration Secretariat,,,,Sickness,,
36.407873305000066,15.422195143000067,73813,2015-10-28T23:00:00.000Z,Verified,North Africa,2,,Unknown,Unknown,Unknown,"Kassala, Sudan",,,,,Regional Mixed Migration Secretariat,,,,Shot or stabbed,,
-115.44874574499994,32.650513975000024,73814,2015-05-09T22:00:00.000Z,Partially Verified,Central America incl. Mexico,1,,Unknown,Central America,Mexico to United States,"Los Pinos, Mexicali, Mexico",,,,,El Vigia,http://bit.ly/1UAd5gE,,,Shot,2,
40.626866464000045,36.986556602000064,75377,2016-01-11T23:00:00.000Z,Verified,Middle East ,1,,Syria,MENA,,Syrian/Turkish border near Al-Hasaka province,,1,,,Syrian Observatory for Human Rights,http://bit.ly/28Nnkxe,,,Shot,,
39.817736995000075,36.601215717000059,75378,2016-01-20T23:00:00.000Z,Verified,Middle East ,1,,Syria,MENA,,Syrian-Turkish border near northern Deir Ezzor province,,1,,,Syrian Observatory for Human Rights,http://bit.ly/28Nnkxe,,,Shot,,
37.50786150600004,36.658523714000069,75380,2016-01-26T23:00:00.000Z,Verified,Middle East ,1,,Syria,MENA,,Syrian/Turkish border,,1,,,Syrian Observatory for Human Rights,http://bit.ly/28Nnkxe,,,Shot,,
36.491106855000055,36.103898282000046,75381,2016-06-18T22:00:00.000Z,Verified,Middle East ,8,,Syria,MENA,Other,"Syrian-Turkish border near Khirbet al-Joz village in the northern countryside of Jisr al-Shughur, Turkey",4,1,3,,Syrian Observatory for Human Rights,http://bit.ly/28ITPvD,Syrians trying to cross Turkish border,,Shot,,
38.658679378000045,36.728997987000071,75382,2016-02-06T23:00:00.000Z,Verified,Middle East ,1,,Syria,MENA,,Syrian/Turkish border near Al-Raqqah governorate,,1,,,Syrian Observatory for Human Rights,http://bit.ly/28Nnkxe,,,Shot,,
37.128210851000063,36.625617719000047,75383,2016-02-14T23:00:00.000Z,Verified,Middle East ,1,,Syria,MENA,,Syrian/Turkish border near Aleppo province,,1,,,Syrian Observatory for Human Rights,http://bit.ly/28Nnkxe,,,Shot,,
36.388110029000075,36.013973326000041,75384,2016-06-16T22:00:00.000Z,Verified,Middle East ,1,,Syria,MENA,Other,Syrian/Turkish Border near Idlib Province,,1,,,Syrian Observatory for Human Rights,http://bit.ly/28IMe1r,Syrians trying to cross Turkish border,,Shot,,
38.774035823000077,36.654116928000064,75385,2016-03-07T23:00:00.000Z,Verified,Middle East ,1,,Syria,MENA,,Syrian/Turkish border near northern Deir Ezzor province,,1,1,,Syrian Observatory for Human Rights,http://bit.ly/28Nnkxe,,,Shot,,
36.392229902000054,36.081704144000071,75386,2016-06-08T22:00:00.000Z,Verified,Middle East ,1,,Syria,MENA,Other,"Syrian/Turkish border near Khirbet al-Joz, Idlib Province, Syria",,1,,,Syrian Observatory for Human Rights,http://bit.ly/28IMe1r,,,Shot,,
36.863800526000034,36.738309948000051,75387,2016-03-11T23:00:00.000Z,Verified,Middle East ,1,,Syria,MENA,,"Syrian/Turkish border, likely in Aleppo province",,,1,,Syrian Observatory for Human Rights,http://bit.ly/28Nnkxe,,,Shot,,
40.03372022700006,36.794464813000047,75388,2016-05-27T22:00:00.000Z,Verified,Middle East ,1,,Syria,MENA,Other,Syrian/Turkish border north of Deir Ezzor Province,,1,,,Syrian Observatory for Human Rights,http://bit.ly/28IMe1r,Syrian trying to cross the Turkish border,,Shot,,
39.211343271000032,36.64324616600004,75389,2016-05-21T22:00:00.000Z,Verified,Middle East ,1,,Syria,MENA,Other,"Syrian/Turkish border near Tal Abyad, Idlib Province, Syria",,,,,Syrian Observatory for Human Rights,http://bit.ly/28IMe1r,Syrian trying to cross Turkish Border,,Shot,,
40.063388574000044,36.84969067600008,75390,2016-04-06T22:00:00.000Z,Verified,Middle East ,1,,Syria,MENA,,Syrian/Turkish border near Ras al-Ayn(Sari Kaneh=),,1,,,Syrian Observatory for Human Rights,http://bit.ly/28Nnkxe,,,Shot,,
36.394726708000064,36.187524633000066,75391,2016-04-14T22:00:00.000Z,Verified,Middle East ,1,,Syria,MENA,,Syrian/Turkish border near Idlib province,,1,,,Syrian Observatory for Human Rights,http://bit.ly/28Nnkxe,,,Shot,,
36.680334956000024,36.682241665000049,75392,2016-04-18T22:00:00.000Z,Verified,Middle East ,1,,Syria,MENA,,"Syrian/Turkish border near Kufran, Afrin, northwestern Aleppo province",,1,,,Syrian Observatory for Human Rights,http://bit.ly/28Nnkxe,,,Shot,,
38.967576607000069,36.675518448000048,75393,2016-05-10T22:00:00.000Z,Verified,Middle East ,1,,Syria,MENA,Other,"Syrian/Turkish border in northern Al-Raqqah Province, Syria",1,,,,Syrian Observatory for Human Rights,http://bit.ly/28IMe1r,,,Shot,,
36.521838557000024,36.234323726000071,75394,2016-04-19T22:00:00.000Z,Verified,Middle East ,1,,Syria,MENA,,"Syrian/Turkish border near Kafr Sajneh, Idlib province",,1,,,Syrian Observatory for Human Rights,http://bit.ly/28Nnkxe,,,Shot,,
36.208208906000038,35.949519506000058,75395,2016-04-21T22:00:00.000Z,Verified,Middle East ,1,,Syria,MENA,,"Syrian/Turkish border near Al-Khyara, Maarrat al-Nu'man, Idlib province",,1,,,Syrian Observatory for Human Rights,http://bit.ly/28Nnkxe,,,Shot,,
39.450194212000042,36.656661925000037,75396,2016-05-07T22:00:00.000Z,Verified,Middle East ,1,,Syria,MENA,Other,"Syrian/Turkish border near Marqabah, Al-Raqqah Province, Syria",,1,,,Syrian Observatory for Human Rights,http://bit.ly/28IMe1r,Syrian trying to cross Turkish border,,Shot,,
-98.225196766999943,21.354588841000066,74177,2016-05-28T22:00:00.000Z,Partially Verified,Central America incl. Mexico,1,,El Salvador,Central America,Unknown,"Highway outside Medellin, Veracruz, Mexico",1,,,,Cronica Veracruz,http://bit.ly/28Ihz5l,,,Vehicle accident,10,
1.952453302000038,50.936880142000064,74178,2016-05-27T22:00:00.000Z,Partially Verified,Europe,1,,Afghanistan,South Asia,Calais to UK,"Highway A-16, near Calais, France",,1,,25,Diario de Transporte,http://bit.ly/28IstaO,,,Hit by vehicle,,
34.403424370000039,30.820144811000034,74577,2015-04-19T22:00:00.000Z,Verified,North Africa,2,,Unknown,Horn of Africa,,Sinai area near Egypt-Israel border,,,,,Regional Mixed Migration Secretariat,,,,Shot or stabbed,,
14.255034677000026,27.559243175000063,74578,2015-05-14T22:00:00.000Z,Verified,North Africa,1,,Unknown,Horn of Africa,,"Brak, Wadi al Shatii, Libya",,,,,Regional Mixed Migration Secretariat,,,,Starvation,,
23.285751711000046,24.19454303200007,74579,2015-05-22T22:00:00.000Z,Verified,North Africa,8,,Unknown,Unknown,,"Kufrah, Libya",,,,,Regional Mixed Migration Secretariat,,,,Sickness,,
32.520735108000054,15.530599477000067,74580,2015-12-30T23:00:00.000Z,Verified,North Africa,2,,Unknown,Unknown,Unknown,"Khartoum, Sudan",,,,,Regional Mixed Migration Secretariat,,,,Sickness,,
29.807613859000071,19.362200764000022,74581,2015-06-07T22:00:00.000Z,Verified,North Africa,1,,Unknown,Unknown,,"ash-Shamaliyah, Sudan",,,,,Regional Mixed Migration Secretariat,,,,"Sickness, exposure",,
14.737198191000061,26.133857739000064,74582,2015-12-19T23:00:00.000Z,Partially Verified,North Africa,2,,Unknown,Unknown,Unknown,"Umm al Aranib, Libya",,,,,Regional Mixed Migration Secretariat,,,,Sickness,,
13.21767161300005,32.880376520000027,74583,2015-07-03T22:00:00.000Z,Verified,North Africa,1,,Unknown,Unknown,,"Tripoli, Libya",,,,,Regional Mixed Migration Secretariat,,,,Shot or stabbed by locals,,
34.009723506000057,17.70478496100003,74584,2015-07-13T22:00:00.000Z,Verified,North Africa,2,,Unknown,Unknown,,"Near Atbara, Sudan",,,,,Regional Mixed Migration Secretariat,,,,Vehicle accident,,
32.895534526000063,24.071957726000051,74585,2015-12-18T23:00:00.000Z,Verified,North Africa,1,,Unknown,Unknown,Unknown,"Aswan, Egypt",,,,,Regional Mixed Migration Secretariat,,,,Sickness,,
32.918708812000034,24.078697053000042,74586,2015-12-18T23:00:00.000Z,Verified,North Africa,3,,Unknown,Unknown,Unknown,"Aswan, Egypt",,,,,Regional Mixed Migration Secretariat,,,,Exposure,,
32.043154943000047,26.005867672000079,74587,2015-07-22T22:00:00.000Z,Verified,North Africa,2,,Unknown,Unknown,,"Awel Abbas, Egypt",,,,,Regional Mixed Migration Secretariat,,,,Vehicle accident,,
48.351463196000054,8.454702565000048,74588,2015-12-13T23:00:00.000Z,Verified,Horn of Africa,1,,Unknown,Unknown,Unknown,"Near Garowe, Somalia",,,,,Regional Mixed Migration Secretariat,,,,Sickness,,
20.212523693000037,30.770787835000078,74589,2015-09-14T22:00:00.000Z,Verified,North Africa,1,,Unknown,Unknown,,"Ajdabiya, Libya",,,,,Regional Mixed Migration Secretariat,,,,"Sickness, starvation",,
23.29879797600006,24.209260937000067,74590,2015-09-15T22:00:00.000Z,Verified,North Africa,34,,Unknown,Unknown,,"Kufrah, Libya",,,,,Regional Mixed Migration Secretariat,,Unknown gender,,"Sickness, starvation",,
42.12788671900006,9.309436702000028,74591,2015-09-15T22:00:00.000Z,Verified,Horn of Africa,1,,Unknown,Unknown,,"Near Harar, Ethiopia",,,,,Regional Mixed Migration Secretariat,,,,Sickness,,
32.96780396500003,24.037001582000073,74592,2015-12-01T23:00:00.000Z,Verified,North Africa,1,,Unknown,Unknown,Unknown,"Desert near Aswan, Egypt",,,,,Regional Mixed Migration Secretariat,,,,Sickness,,
32.900684367000053,24.082615103000023,74593,2015-09-19T22:00:00.000Z,Verified,North Africa,2,,Unknown,Unknown,,"Aswan, Egypt",,,,,Regional Mixed Migration Secretariat,,,,Vehicle accident,,
32.918622981000055,24.085906174000058,74594,2015-11-19T23:00:00.000Z,Verified,North Africa,1,,Unknown,Unknown,Unknown,"Aswan, Egypt",,,,,Regional Mixed Migration Secretariat,,,,Exposure,,
30.841647116000047,27.731395977000034,74595,2015-09-19T22:00:00.000Z,Verified,North Africa,1,,Unknown,Unknown,,"Mallawi, Egypt",,,,,Regional Mixed Migration Secretariat,,,,Suffocation,,
29.104488859000071,19.879618891000064,74596,2015-11-19T23:00:00.000Z,Verified,North Africa,2,,Unknown,Unknown,Unknown,"ash-Shamaliyah, Sudan",,,,,Regional Mixed Migration Secretariat,,,,Sickness,,
23.271332156000028,24.214270900000031,74597,2015-10-08T22:00:00.000Z,Verified,North Africa,5,,Unknown,Unknown,,"Kufrah, Libya",,,,,Regional Mixed Migration Secretariat,,,,Starvation,,
42.561835546000054,-0.321432026999958,74598,2015-11-19T23:00:00.000Z,Verified,Horn of Africa,1,,Unknown,Unknown,Unknown,"Kismayo, Somalia",,,,,Regional Mixed Migration Secretariat,,,,Sickness,,
32.926948558000049,24.096562392000067,74599,2015-11-19T23:00:00.000Z,Verified,North Africa,1,,Unknown,Unknown,Unknown,"Aswan, Egypt",,,,,Regional Mixed Migration Secretariat,,,,"Starvation, exposure",,
18.394263052000042,25.706512513000064,74600,2015-10-12T22:00:00.000Z,Verified,North Africa,2,,Unknown,Unknown,,"Libyan Desert, after a three day drive from Sudanese border",,,,,Regional Mixed Migration Secretariat,,,,"Exposure, physical abuse by smuggler",,
37.066405411000062,16.269545206000032,74601,2015-11-18T23:00:00.000Z,Verified,Horn of Africa,1,,Unknown,Unknown,Unknown,Eritria/Sudan border region,,,,,Regional Mixed Migration Secretariat,,,,Shot or stabbed,,
33.432723277000036,16.677029383000047,74602,2015-10-15T22:00:00.000Z,Verified,North Africa,1,,Unknown,Unknown,,"Shendi, Sudan",,,,,Regional Mixed Migration Secretariat,,,,Sickness,,
32.537901246000047,15.590463259000046,74603,2015-10-15T22:00:00.000Z,Verified,North Africa,1,,Unknown,Unknown,,"Khartoum, Sudan",,,,,Regional Mixed Migration Secretariat,,,,Sickness,,
37.282276471000046,11.461768791000054,74604,2015-11-17T23:00:00.000Z,Verified,Horn of Africa,6,,Unknown,Unknown,Unknown,"Bahir Dar, Ethiopia",,,,,Regional Mixed Migration Secretariat,,,,Shot or stabbed,,
30.261363569000025,-22.330840989999956,74605,2015-10-18T22:00:00.000Z,Verified,Sub-Saharan Africa,1,,Unknown,Unknown,,Zambesi River on Zimbabwe-South Africa border,,,,,Regional Mixed Migration Secretariat,,,,Unknown,,
33.569555021000042,30.791599880000035,74606,2015-10-18T22:00:00.000Z,Verified,North Africa,2,,Unknown,Unknown,,"Sinai, Egypt",,,,,Regional Mixed Migration Secretariat,,,,Unknown,,
34.143064519000063,-17.539072414999964,74607,2015-11-16T23:00:00.000Z,Verified,Sub-Saharan Africa,2,,Unknown,Unknown,Unknown,Unspecified location in Mozambique,,,,,Regional Mixed Migration Secretariat,,,,Sickness,,
32.941368113000067,24.082615103000023,74608,2015-11-11T23:00:00.000Z,Verified,North Africa,1,,Unknown,Unknown,Unknown,"Desert near Aswan, Egypt",,,,,Regional Mixed Migration Secretariat,,,,Sickness,,
19.613359418000073,30.354650144000061,74609,2015-10-28T23:00:00.000Z,Verified,North Africa,6,,Unknown,Unknown,Unknown,"Brega, Libya",,,,,Regional Mixed Migration Secretariat,,,,Sickness,,
26.61620774000005,18.016986764000023,74610,2015-12-12T23:00:00.000Z,Verified,North Africa,1,,Unknown,Unknown,Unknown,"Sahara Desert, Sudan",,,,,Regional Mixed Migration Secretariat,,,,Physical abuse,,
13.626196646000039,35.59088253200008,74977,2016-06-16T22:00:00.000Z,Verified,Mediterranean,2,,Unknown,Unknown,Central Mediterranean ,"Between Libya and Italy, likely near the coast of Western Libya. Survivors brought to Porto Empedocle.",2,,,,IOM Italy,,,,Likely asphyxiation,133,
-100.138493165999989,28.41218787400004,74978,2016-06-18T22:00:00.000Z,Partially Verified,U.S./Mexico Border,1,,Unknown,Central America,Mexico to United States,"Dimmit County, near Maverick, Texas",,1,,,Zocalo Saltillo,http://bit.ly/28MLZlT,,,Unknown,,
40.13046330800006,36.859257193000076,74980,2016-01-16T23:00:00.000Z,Verified,Middle East ,1,,Syria,MENA,,Syrian-Turkish border near Ras al-Ayn (Sri Kaneh) area,,1,,,Syrian Observatory for Human Rights,http://bit.ly/28Nnkxe,,,Shot,,
38.329588743000045,36.85031534500007,74981,2016-06-19T22:00:00.000Z,Verified,Middle East ,11,,Syria,MENA,Other,Multiple locations along the Syrian/Turkish border,,,,,Syrian Observatory for Human Rights,http://bit.ly/28IMe1r,Incidents occurred between 1st January and 20th June 2016,,Shot,,
40.65198706700005,37.072787541000025,74982,2016-01-24T23:00:00.000Z,Verified,Middle East ,1,,Syria,MENA,,Syrian/Turkish border near Derbassiyeh,1,,,,Syrian Observatory for Human Rights,http://bit.ly/28Nnkxe,,,Shot,,
39.120363036000072,36.68059958300006,74983,2016-01-28T23:00:00.000Z,Verified,Middle East ,1,,Syria,MENA,,Syrian/Turkish border near Al-Raqqah governate,,1,1,Teenager,Syrian Observatory for Human Rights,http://bit.ly/28Nnkxe,,,Shot,,
38.932440159000066,36.675296925000055,74984,2016-02-04T23:00:00.000Z,Verified,Middle East ,1,,Syria,MENA,,Syrian/Turkish border near Abu Zallah village near Tal Abyad,,,,,Syrian Observatory for Human Rights,http://bit.ly/28Nnkxe,,,Shot,,
